Customer_ID,Age,Gender,Driving_Experience,Vehicle_Type,Vehicle_Age,Region_Code,Annual_Premium,Policy_Tenure,Previous_Claims,Accidents_Reported,Claim_Amount_Last_Year,Vehicle_Damage,High_Risk
CUST000311,51.0,Male,43.0,Hatchback,9,11,464.62,6,0,0,954.85,Yes,0
CUST000312,53.0,Male,7.0,SUV,6,10,357.7,6,0,1,685.0,Yes,0
CUST000313,,Male,,Sedan,10,29,,9,0,0,,,1
CUST000314,28.0,Female,1.0,Truck,4,32,376.56,6,0,0,698.83,No,0
CUST000315,20.0,Male,49.0,Truck,15,48,401.59,0,0,0,5.6,Yes,0
CUST000316,27.0,Female,3.0,Sedan,12,18,321.64,7,0,1,354.08,Yes,0
CUST000317,29.0,Male,50.0,Truck,13,21,491.04,9,3,0,247.14,No,0
CUST000318,66.0,Female,22.0,Sedan,6,42,595.8,5,0,0,1616.95,No,0
CUST000319,26.0,Female,20.0,Truck,5,28,330.55,9,0,0,62.29,Yes,0
CUST000320,38.0,Male,25.0,Truck,7,14,490.43,10,0,0,426.27,Yes,0
CUST000321,51.0,Male,39.0,Hatchback,0,28,410.65,7,0,0,188.28,Yes,0
CUST000322,39.0,Male,29.0,Sedan,15,48,339.94,8,0,2,556.2,No,0
CUST000323,35.0,Male,32.0,Truck,8,47,334.57,2,0,0,428.37,Yes,0
CUST000324,,Female,,Sedan,15,16,,8,1,0,,,1
CUST000325,23.0,Male,11.0,Hatchback,9,13,448.29,2,1,0,61.01,Yes,0
CUST000326,42.0,Male,5.0,Hatchback,12,30,612.26,3,0,1,70.81,No,0
CUST000327,67.0,Female,19.0,Truck,6,48,440.48,1,1,1,677.53,No,0
CUST000328,62.0,Female,6.0,Hatchback,11,37,452.86,1,1,2,234.18,No,0
CUST000329,32.0,Female,29.0,Hatchback,3,19,212.35,8,5,0,684.67,No,0
CUST000330,18.0,Female,42.0,SUV,1,18,353.3,1,0,1,393.48,Yes,0
CUST000331,57.0,Male,40.0,Truck,14,6,402.9,3,0,1,351.15,Yes,1
CUST000332,35.0,Female,7.0,Truck,6,26,417.42,8,0,0,141.22,No,0
CUST000333,69.0,Female,16.0,SUV,7,29,473.56,6,3,0,10.23,Yes,0
CUST000334,61.0,Female,42.0,SUV,5,20,286.64,0,1,0,829.69,No,0
CUST000335,48.0,Female,27.0,Hatchback,4,37,424.98,2,0,0,179.33,No,1
CUST000336,37.0,Female,31.0,Hatchback,2,12,474.79,9,0,0,17.87,No,0
CUST000337,61.0,Female,47.0,Truck,0,50,249.29,9,0,1,155.17,No,0
CUST000338,42.0,Male,8.0,Hatchback,2,40,381.74,2,0,2,132.18,Yes,0
CUST000339,50.0,Female,43.0,Sedan,13,28,303.19,3,0,0,205.38,No,0
CUST000340,27.0,Male,3.0,Sedan,3,18,513.22,2,0,0,114.81,Yes,0
CUST000341,46.0,Male,2.0,Truck,7,6,587.65,0,0,0,1079.43,No,0
CUST000342,,Female,,Sedan,10,2,,8,0,0,,,1
CUST000343,45.0,Female,49.0,SUV,7,9,680.16,3,1,0,105.87,Yes,0
CUST000344,44.0,Male,35.0,Truck,8,30,341.65,3,0,0,341.78,No,0
CUST000345,,Female,,Sedan,1,12,,3,0,0,,,1
CUST000346,,Male,,Hatchback,0,5,,8,2,1,,,1
CUST000347,48.0,Male,9.0,SUV,14,39,370.78,4,0,1,2106.77,No,0
CUST000348,52.0,Female,32.0,Hatchback,10,49,368.84,3,0,0,15.98,No,0
CUST000349,31.0,Male,13.0,SUV,12,2,413.42,0,1,0,2069.73,Yes,0
CUST000350,67.0,Male,17.0,Truck,3,38,371.43,3,0,0,1308.33,No,0
CUST000351,23.0,Female,32.0,Sedan,15,8,355.68,10,1,0,81.82,Yes,0
CUST000352,,Female,,Truck,15,49,,8,1,1,,,1
CUST000353,58.0,Female,38.0,Hatchback,6,49,484.87,10,0,0,738.62,Yes,0
CUST000354,44.0,Female,49.0,Hatchback,12,6,258.53,0,1,0,1410.95,No,0
CUST000355,34.0,Female,16.0,SUV,15,11,409.21,2,0,0,1.56,No,0
CUST000356,53.0,Male,42.0,SUV,2,31,348.86,8,2,1,255.14,Yes,0
CUST000357,21.0,Female,27.0,Truck,8,10,343.78,8,1,0,716.14,No,0
CUST000358,41.0,Female,1.0,Sedan,4,37,406.35,8,0,1,169.69,Yes,0
CUST000359,68.0,Female,39.0,Hatchback,1,48,469.22,1,0,1,527.82,Yes,0
CUST000360,33.0,Male,36.0,Truck,2,22,379.55,10,1,1,1279.23,No,0
CUST000361,34.0,Male,31.0,Truck,11,33,308.1,6,0,0,11.54,Yes,0
CUST000362,20.0,Female,26.0,SUV,5,9,488.04,9,0,0,45.45,Yes,0
CUST000363,56.0,Male,30.0,Truck,15,36,397.81,8,0,0,20.26,No,0
CUST000364,54.0,Male,3.0,SUV,14,23,386.09,5,1,0,667.06,No,0
CUST000365,70.0,Male,34.0,Sedan,15,47,310.71,0,0,1,1123.56,Yes,0
CUST000366,20.0,Male,31.0,Hatchback,10,31,422.57,3,1,1,1097.61,No,0
CUST000367,61.0,Male,10.0,Truck,10,21,478.29,6,0,0,49.33,No,0
CUST000368,68.0,Male,22.0,Truck,6,3,474.84,6,1,0,94.89,No,1
CUST000369,58.0,Female,46.0,Truck,13,11,523.75,3,0,0,119.08,No,0
CUST000370,52.0,Female,22.0,Sedan,15,30,494.24,7,1,1,486.94,No,0
CUST000371,20.0,Female,38.0,Truck,15,25,317.38,2,0,0,740.07,Yes,0
CUST000372,33.0,Male,34.0,Sedan,9,28,366.84,4,1,0,470.97,No,0
CUST000373,37.0,Female,16.0,Hatchback,8,45,359.29,7,0,0,267.61,Yes,0
CUST000374,62.0,Female,48.0,Hatchback,10,25,320.0,3,0,0,612.3,No,0
CUST000375,23.0,Female,19.0,Sedan,15,17,476.05,8,1,1,496.69,Yes,0
CUST000376,50.0,Female,42.0,Hatchback,4,23,376.59,9,1,1,661.66,Yes,0
CUST000377,60.0,Female,49.0,Truck,4,36,295.74,3,0,1,364.27,Yes,0
CUST000378,67.0,Male,31.0,SUV,5,45,198.99,10,0,1,434.19,No,0
CUST000379,44.0,Female,37.0,Hatchback,4,49,564.26,7,0,1,607.01,No,0
CUST000380,47.0,Female,45.0,Truck,12,39,349.6,2,0,1,547.82,Yes,0
CUST000381,52.0,Male,4.0,Truck,8,2,394.81,10,0,0,655.08,No,0
CUST000382,35.0,Male,14.0,Hatchback,8,11,353.76,9,1,2,83.17,No,0
CUST000383,47.0,Male,31.0,Truck,4,12,338.22,0,0,0,322.9,No,0
CUST000384,60.0,Female,33.0,SUV,15,4,549.94,9,1,0,516.5,No,0
CUST000385,43.0,Female,25.0,SUV,11,21,364.39,2,0,0,310.27,Yes,0
CUST000386,32.0,Female,50.0,SUV,0,38,378.32,3,1,0,308.71,Yes,0
CUST000387,49.0,Female,14.0,Sedan,6,5,515.93,5,0,0,783.12,No,0
CUST000388,52.0,Male,8.0,Truck,14,2,394.01,7,0,0,669.58,Yes,0
CUST000389,29.0,Male,4.0,Hatchback,10,35,419.4,1,1,1,1080.07,No,0
CUST000390,38.0,Male,33.0,Truck,8,35,182.69,6,1,0,1.57,No,0
CUST000391,29.0,Male,32.0,SUV,13,26,305.07,7,0,0,959.87,Yes,0
CUST000392,66.0,Female,20.0,SUV,3,14,232.17,1,1,0,1142.81,Yes,0
CUST000393,18.0,Female,2.0,SUV,0,41,442.55,3,0,0,544.86,No,0
CUST000394,28.0,Male,29.0,Truck,0,23,320.89,4,1,0,61.78,Yes,0
CUST000395,42.0,Male,4.0,Truck,7,33,254.17,8,0,0,798.11,Yes,0
CUST000396,64.0,Male,23.0,Truck,2,13,326.02,3,1,0,375.01,No,0
CUST000397,26.0,Male,15.0,Sedan,1,25,485.59,4,0,1,994.86,Yes,0
CUST000398,,Male,,SUV,5,18,,10,0,0,,,1
CUST000399,60.0,Female,39.0,Hatchback,1,21,383.56,2,0,0,185.13,Yes,0
CUST000400,44.0,Male,34.0,SUV,3,38,375.6,1,0,0,190.22,No,0
CUST000401,46.0,Male,25.0,SUV,9,50,379.64,1,0,0,5.56,No,0
CUST000402,67.0,Female,43.0,Sedan,11,25,383.27,0,0,0,2051.62,Yes,1
CUST000403,44.0,Female,0.0,SUV,0,50,306.34,2,0,0,363.37,Yes,0
CUST000404,45.0,Male,19.0,SUV,7,12,227.8,9,0,0,659.36,No,0
CUST000405,56.0,Female,45.0,Sedan,7,31,301.32,9,0,0,343.3,No,0
CUST000406,35.0,Female,10.0,Sedan,8,12,226.8,4,0,1,213.05,Yes,0
CUST000407,32.0,Female,19.0,Truck,10,31,416.12,0,0,0,1340.11,No,0
CUST000408,33.0,Male,38.0,Sedan,3,3,418.09,0,0,0,192.36,Yes,0
CUST000409,64.0,Female,3.0,Hatchback,0,34,448.39,1,0,0,218.47,Yes,0
CUST000410,40.0,Male,37.0,SUV,5,27,485.35,1,1,1,61.87,Yes,0
CUST000411,47.0,Female,45.0,Truck,9,47,464.55,0,1,0,532.43,Yes,0
CUST000412,53.0,Male,41.0,Hatchback,3,21,294.28,4,1,0,315.2,Yes,0
CUST000413,52.0,Male,29.0,SUV,0,21,377.92,6,0,0,1621.22,No,0
CUST000414,45.0,Female,35.0,Sedan,4,1,385.45,9,1,1,43.77,Yes,0
CUST000415,63.0,Female,44.0,Truck,9,29,339.33,8,1,0,400.41,Yes,0
CUST000416,70.0,Female,21.0,Hatchback,3,15,331.18,4,1,1,541.47,Yes,0
CUST000417,20.0,Male,39.0,Sedan,0,30,335.53,5,0,0,220.78,No,0
CUST000418,33.0,Male,17.0,Truck,6,5,382.11,0,0,0,144.45,No,0
CUST000419,32.0,Female,4.0,Sedan,9,23,532.51,5,1,1,60.92,No,0
CUST000420,36.0,Female,43.0,Sedan,1,46,438.0,6,0,0,499.64,Yes,0
CUST000421,27.0,Female,29.0,Truck,5,38,461.74,5,0,0,759.5,No,0
CUST000422,70.0,Male,4.0,Truck,1,2,448.4,3,0,0,516.18,Yes,0
CUST000423,66.0,Male,38.0,Sedan,4,4,406.14,7,0,1,382.63,Yes,0
CUST000424,,Female,,Truck,1,2,,6,0,1,,,1
CUST000425,39.0,Male,13.0,Hatchback,8,26,624.33,1,0,0,99.32,Yes,0
CUST000426,35.0,Female,10.0,Sedan,0,33,397.13,8,0,0,192.81,Yes,0
CUST000427,39.0,Female,20.0,Sedan,1,47,479.24,7,2,0,2051.33,No,0
CUST000428,59.0,Male,10.0,Sedan,15,28,326.07,0,1,0,1853.92,Yes,0
CUST000429,,Female,,SUV,7,3,,5,2,0,,,1
CUST000430,20.0,Female,28.0,SUV,15,30,343.72,1,0,0,57.92,No,0
CUST000431,,Female,,Hatchback,14,39,,4,1,0,,,1
CUST000432,68.0,Female,12.0,Truck,12,9,273.02,0,1,0,696.23,Yes,0
CUST000433,70.0,Female,5.0,Sedan,8,20,326.62,0,1,0,470.07,No,0
CUST000434,52.0,Male,47.0,Truck,0,40,364.17,0,0,0,16.25,No,0
CUST000435,58.0,Female,27.0,Sedan,15,17,401.67,5,1,0,190.1,No,0
CUST000436,56.0,Female,30.0,Hatchback,9,41,472.64,0,0,0,1093.02,Yes,0
CUST000437,33.0,Male,22.0,Truck,11,20,491.97,4,0,0,68.48,Yes,0
CUST000438,38.0,Female,37.0,Hatchback,11,14,252.63,6,0,0,160.98,Yes,0
CUST000439,38.0,Male,37.0,Truck,2,14,332.12,5,1,0,234.78,Yes,0
CUST000440,18.0,Female,5.0,SUV,15,43,449.68,5,1,0,530.14,Yes,0
CUST000441,47.0,Male,21.0,Truck,15,3,380.91,4,0,0,2327.19,No,0
CUST000442,64.0,Male,44.0,SUV,3,10,381.25,8,2,0,1355.67,Yes,0
CUST000443,51.0,Male,39.0,Hatchback,4,3,242.9,3,1,1,1108.9,Yes,0
CUST000444,65.0,Female,48.0,Sedan,0,14,135.59,8,1,0,867.96,No,0
CUST000445,56.0,Male,33.0,Truck,12,9,255.34,2,1,1,1011.98,Yes,0
CUST000446,63.0,Male,37.0,Sedan,10,33,441.07,0,1,1,71.8,Yes,0
CUST000447,40.0,Male,37.0,Sedan,12,33,439.38,5,0,0,180.89,No,0
CUST000448,,Male,,Truck,10,16,,1,0,1,,,1
CUST000449,47.0,Male,0.0,Sedan,4,7,398.96,10,0,0,134.73,No,0
CUST000450,67.0,Female,31.0,Truck,10,20,301.82,10,3,1,463.52,No,0
CUST000451,50.0,Male,21.0,SUV,6,28,493.79,0,0,0,784.03,Yes,0
CUST000452,33.0,Female,39.0,Sedan,0,44,268.61,5,0,0,95.27,No,0
CUST000453,58.0,Male,2.0,Hatchback,2,30,427.25,3,1,0,207.18,Yes,0
CUST000454,47.0,Male,3.0,Sedan,7,26,291.13,10,0,0,106.75,No,0
CUST000455,20.0,Female,16.0,SUV,15,48,208.06,5,1,0,2672.71,Yes,0
CUST000456,62.0,Female,34.0,Sedan,3,39,541.59,4,0,0,1440.79,Yes,0
CUST000457,19.0,Female,22.0,Sedan,1,26,282.36,9,1,0,55.86,No,1
CUST000458,43.0,Female,28.0,SUV,2,39,394.17,6,1,0,251.66,Yes,0
CUST000459,35.0,Female,1.0,SUV,10,10,441.56,1,0,1,117.5,No,0
CUST000460,19.0,Female,45.0,SUV,6,38,523.18,1,1,0,389.72,Yes,0
CUST000461,57.0,Male,5.0,Truck,14,18,288.07,9,0,1,820.48,No,0
CUST000462,20.0,Female,49.0,Truck,6,28,441.89,1,0,1,599.29,Yes,0
CUST000463,,Female,,Sedan,7,41,,4,1,0,,,1
CUST000464,41.0,Female,1.0,Hatchback,6,8,337.21,7,0,0,48.6,Yes,0
CUST000465,19.0,Male,11.0,Hatchback,2,40,331.24,6,1,0,575.69,No,0
CUST000466,23.0,Female,4.0,Truck,1,4,334.92,4,1,0,961.58,Yes,0
CUST000467,57.0,Male,41.0,SUV,11,15,455.94,1,2,1,215.57,Yes,0
CUST000468,43.0,Male,14.0,Hatchback,7,21,550.53,0,1,0,804.97,Yes,0
CUST000469,66.0,Female,12.0,SUV,3,15,575.38,7,0,0,205.0,Yes,0
CUST000470,23.0,Female,9.0,Hatchback,7,46,642.04,10,1,0,1324.42,Yes,0
CUST000471,29.0,Female,21.0,Sedan,1,12,324.51,10,0,1,64.68,No,0
CUST000472,38.0,Male,28.0,Hatchback,11,5,689.87,4,0,1,321.34,No,0
CUST000473,33.0,Female,48.0,Truck,7,3,414.45,3,0,0,120.18,Yes,0
CUST000474,23.0,Female,44.0,Truck,7,7,454.34,6,0,0,1507.59,Yes,0
CUST000475,,Male,,Hatchback,14,10,,5,0,1,,,1
CUST000476,20.0,Male,21.0,Sedan,9,2,387.28,7,0,0,641.26,No,0
CUST000477,58.0,Female,3.0,Truck,5,11,425.22,10,1,0,185.89,Yes,0
CUST000478,36.0,Female,1.0,Hatchback,14,34,435.81,8,1,1,214.83,Yes,0
CUST000479,46.0,Male,21.0,SUV,6,45,345.42,6,0,1,531.71,No,0
CUST000480,49.0,Male,23.0,SUV,6,21,408.81,1,0,1,1164.06,No,0
CUST000481,27.0,Female,25.0,Hatchback,2,3,321.71,10,1,0,520.91,No,0
CUST000482,44.0,Male,21.0,SUV,0,42,391.43,1,1,0,352.64,No,0
CUST000483,46.0,Male,4.0,SUV,7,23,547.25,9,1,0,309.01,Yes,0
CUST000484,30.0,Male,9.0,Sedan,12,50,542.14,1,2,0,12.58,Yes,0
CUST000485,37.0,Female,18.0,Truck,5,12,198.01,3,0,0,523.58,Yes,0
CUST000486,45.0,Female,40.0,Truck,12,33,435.97,1,2,0,212.29,Yes,0
CUST000487,44.0,Female,21.0,Sedan,5,4,410.96,5,0,1,6.59,Yes,0
CUST000488,30.0,Female,26.0,Truck,6,6,324.75,4,0,1,625.66,Yes,0
CUST000489,42.0,Female,1.0,SUV,10,49,335.93,2,0,1,1501.37,No,0
CUST000490,46.0,Female,20.0,Hatchback,9,22,370.26,2,2,0,250.8,No,0
CUST000491,69.0,Male,24.0,Sedan,8,9,455.3,4,0,0,1636.71,Yes,0
CUST000492,32.0,Female,21.0,Truck,10,32,341.04,5,0,0,36.63,No,1
CUST000493,62.0,Male,8.0,Hatchback,6,1,459.74,8,1,2,1754.02,Yes,0
CUST000494,62.0,Male,30.0,Truck,10,38,468.4,0,1,0,70.88,Yes,0
CUST000495,47.0,Female,44.0,Sedan,10,43,425.77,3,0,0,763.67,No,0
CUST000496,55.0,Male,0.0,SUV,12,36,386.66,9,0,0,569.76,Yes,0
CUST000497,49.0,Male,14.0,Truck,2,5,390.35,1,1,0,672.02,Yes,0
CUST000498,67.0,Male,29.0,Sedan,13,35,403.25,6,0,0,841.89,Yes,0
CUST000499,24.0,Male,12.0,Hatchback,14,46,525.85,1,1,0,63.77,No,0
CUST000500,,Female,,Truck,7,20,,7,0,1,,,1
CUST000501,50.0,Male,42.0,Truck,14,30,415.84,1,0,1,1290.8,No,0
CUST000502,29.0,Female,33.0,SUV,6,1,337.11,3,1,0,212.58,No,1
CUST000503,40.0,Male,24.0,Sedan,4,47,297.27,1,1,0,1577.02,Yes,0
CUST000504,22.0,Female,32.0,SUV,14,48,338.47,10,2,1,806.29,No,0
CUST000505,60.0,Female,42.0,Hatchback,11,36,543.52,4,1,0,354.73,Yes,0
CUST000506,,Female,,Hatchback,15,50,,4,0,0,,,1
CUST000507,48.0,Female,31.0,Truck,10,27,340.36,0,0,0,116.08,No,1
CUST000508,33.0,Male,15.0,Hatchback,14,15,451.0,2,1,1,847.92,Yes,0
CUST000509,50.0,Male,4.0,SUV,13,2,269.97,5,0,1,113.87,No,0
CUST000510,70.0,Male,26.0,Truck,6,9,269.96,0,1,0,46.95,Yes,0
CUST000511,67.0,Male,25.0,SUV,14,40,398.49,3,0,0,1887.43,No,0
CUST000512,18.0,Male,18.0,Sedan,8,32,531.51,8,1,0,80.72,No,0
CUST000513,39.0,Male,21.0,Hatchback,6,5,519.47,10,0,0,331.96,Yes,0
CUST000514,45.0,Female,9.0,SUV,15,35,351.16,0,0,0,0.15,No,0
CUST000515,22.0,Female,14.0,Truck,15,9,367.8,10,0,0,268.35,Yes,0
CUST000516,21.0,Male,33.0,SUV,12,47,471.45,5,2,0,418.47,Yes,0
CUST000517,,Male,,Truck,9,8,,0,0,0,,,1
CUST000518,32.0,Male,34.0,Truck,11,3,432.93,9,0,0,891.75,Yes,0
CUST000519,54.0,Female,13.0,SUV,10,3,382.68,10,1,2,545.0,Yes,0
CUST000520,56.0,Male,22.0,Sedan,4,3,343.49,1,0,0,52.32,No,0
CUST000521,66.0,Male,48.0,Sedan,9,33,528.0,5,1,0,130.66,No,0
CUST000522,69.0,Male,6.0,Hatchback,15,19,417.35,10,1,0,629.79,Yes,0
CUST000523,55.0,Male,45.0,Hatchback,5,48,308.38,4,0,0,80.37,Yes,0
CUST000524,62.0,Male,25.0,SUV,14,32,463.79,4,1,0,413.54,No,0
CUST000525,41.0,Male,28.0,Hatchback,15,30,311.86,3,0,2,409.79,Yes,0
CUST000526,40.0,Male,9.0,SUV,10,43,383.25,2,1,0,612.17,No,0
CUST000527,64.0,Female,47.0,SUV,13,15,486.45,6,1,0,541.51,Yes,0
CUST000528,24.0,Male,29.0,SUV,6,30,321.14,5,1,1,497.81,No,0
CUST000529,48.0,Female,45.0,Hatchback,12,8,329.57,8,0,0,65.01,Yes,0
CUST000530,24.0,Male,45.0,Truck,2,4,599.26,2,0,1,150.43,No,0
CUST000531,30.0,Male,22.0,SUV,15,3,357.21,8,1,0,386.31,Yes,0
CUST000532,21.0,Female,9.0,SUV,4,29,319.45,5,0,0,117.82,Yes,0
CUST000533,35.0,Female,46.0,Sedan,8,22,477.39,3,1,0,695.77,No,0
CUST000534,57.0,Male,25.0,Sedan,0,43,374.57,2,0,0,90.08,Yes,0
CUST000535,36.0,Female,17.0,SUV,5,24,646.62,1,0,0,268.86,Yes,0
CUST000536,33.0,Female,0.0,Hatchback,7,7,349.94,3,1,0,1436.17,Yes,0
CUST000537,69.0,Male,2.0,Hatchback,3,42,392.39,7,0,1,1443.28,Yes,1
CUST000538,35.0,Female,40.0,Sedan,0,50,468.43,5,0,2,1620.21,Yes,0
CUST000539,,Female,,Sedan,14,50,,8,1,0,,,1
CUST000540,65.0,Male,28.0,SUV,15,12,417.19,7,0,0,389.22,No,0
CUST000541,48.0,Male,4.0,Hatchback,0,36,423.89,1,0,2,28.53,No,0
CUST000542,42.0,Male,4.0,Sedan,2,3,295.83,1,0,0,1346.69,Yes,0
CUST000543,19.0,Female,14.0,Hatchback,9,13,375.76,9,0,0,38.34,No,0
CUST000544,63.0,Male,25.0,Truck,13,32,364.06,7,0,0,280.63,Yes,0
CUST000545,68.0,Male,25.0,Sedan,4,9,374.46,6,1,0,568.66,No,0
CUST000546,45.0,Female,35.0,Hatchback,14,30,357.83,5,1,0,67.99,No,0
CUST000547,33.0,Male,3.0,Sedan,15,31,344.99,9,0,0,950.27,No,0
CUST000548,53.0,Female,25.0,Truck,12,43,555.58,9,1,0,24.97,Yes,0
CUST000549,62.0,Female,49.0,SUV,3,6,516.98,4,0,0,52.44,No,0
CUST000550,57.0,Female,28.0,Hatchback,8,12,472.59,1,0,0,1004.02,Yes,0
CUST000551,,Female,,Hatchback,3,23,,3,1,0,,,1
CUST000552,41.0,Female,21.0,Truck,2,47,368.93,0,0,2,222.59,Yes,0
CUST000553,52.0,Female,0.0,Hatchback,11,16,374.59,0,0,0,65.11,Yes,0
CUST000554,47.0,Female,27.0,Hatchback,9,16,505.86,4,0,0,58.26,Yes,0
CUST000555,54.0,Male,45.0,SUV,7,21,349.53,10,0,0,317.75,Yes,0
CUST000556,28.0,Female,38.0,Hatchback,8,36,500.8,7,0,0,178.38,Yes,0
CUST000557,62.0,Male,18.0,Hatchback,12,14,468.41,5,1,0,337.29,Yes,0
CUST000558,51.0,Female,40.0,Sedan,12,6,222.27,2,0,1,373.17,No,0
CUST000559,55.0,Male,11.0,Sedan,15,8,395.75,0,0,0,687.81,No,0
CUST000560,56.0,Female,41.0,Truck,12,1,174.21,2,0,0,596.45,No,0
CUST000561,41.0,Male,5.0,Hatchback,11,20,363.73,7,0,0,272.88,No,0
CUST000562,46.0,Male,34.0,SUV,12,26,257.49,0,1,0,82.7,No,0
CUST000563,21.0,Female,10.0,Truck,13,8,264.48,7,0,0,713.14,No,0
CUST000564,58.0,Male,0.0,SUV,8,6,526.13,10,1,0,380.03,No,0
CUST000565,67.0,Female,0.0,Hatchback,10,6,301.98,1,0,0,375.92,Yes,0
CUST000566,47.0,Female,6.0,Truck,6,41,277.57,4,1,0,99.41,No,0
CUST000567,31.0,Female,42.0,Sedan,3,27,311.82,6,0,0,967.38,No,0
CUST000568,41.0,Male,41.0,Sedan,14,17,351.28,6,0,0,90.44,Yes,0
CUST000569,55.0,Male,28.0,Sedan,11,29,471.33,0,0,0,452.02,No,0
CUST000570,69.0,Female,33.0,SUV,8,49,256.22,4,1,0,294.39,No,0
CUST000571,51.0,Male,6.0,Hatchback,1,21,475.81,4,1,0,2274.15,Yes,0
CUST000572,53.0,Female,30.0,SUV,5,4,225.02,2,0,1,297.45,Yes,0
CUST000573,32.0,Male,0.0,SUV,9,2,368.86,1,0,0,191.96,Yes,0
CUST000574,,Female,,Sedan,10,37,,3,0,0,,,1
CUST000575,46.0,Female,25.0,SUV,14,20,407.86,2,0,1,1079.33,Yes,0
CUST000576,53.0,Female,49.0,Truck,0,1,281.29,9,1,0,546.9,No,0
CUST000577,21.0,Male,28.0,Truck,2,9,389.17,1,0,2,692.68,No,0
CUST000578,32.0,Male,34.0,SUV,6,31,234.4,0,1,0,1158.2,Yes,0
CUST000579,28.0,Male,36.0,Truck,15,4,394.37,3,1,0,119.17,Yes,0
CUST000580,,Female,,Hatchback,7,4,,3,0,0,,,1
CUST000581,32.0,Male,4.0,Sedan,6,45,355.15,10,0,0,774.58,No,0
CUST000582,38.0,Male,29.0,SUV,15,7,342.12,10,1,0,800.98,Yes,0
CUST000583,52.0,Male,49.0,Hatchback,9,39,413.38,2,0,1,216.11,Yes,0
CUST000584,40.0,Male,45.0,SUV,12,24,332.09,10,3,0,232.04,No,0
CUST000585,27.0,Male,3.0,Hatchback,11,15,525.06,2,0,1,104.18,Yes,0
CUST000586,21.0,Female,6.0,Sedan,4,17,246.37,8,0,0,638.82,No,0
CUST000587,62.0,Male,50.0,Hatchback,9,34,521.07,0,0,0,601.68,Yes,0
CUST000588,42.0,Male,19.0,SUV,10,31,262.68,9,0,0,614.32,Yes,0
CUST000589,19.0,Female,27.0,Hatchback,1,9,370.88,9,0,0,291.79,No,0
CUST000590,55.0,Female,6.0,SUV,4,28,306.63,7,0,0,1431.17,No,0
CUST000591,36.0,Female,10.0,SUV,6,50,335.4,10,0,1,1081.78,Yes,0
CUST000592,41.0,Male,48.0,Truck,15,5,399.57,10,0,0,323.91,Yes,0
CUST000593,25.0,Female,13.0,Truck,5,39,515.72,6,0,0,30.1,No,0
CUST000594,23.0,Male,7.0,Hatchback,0,33,573.79,8,0,0,921.15,No,0
CUST000595,37.0,Female,23.0,Truck,8,31,444.98,9,0,0,722.25,Yes,0
CUST000596,31.0,Male,50.0,Truck,5,3,363.99,3,0,0,562.04,No,0
CUST000597,57.0,Female,30.0,SUV,2,3,421.25,1,1,0,615.14,Yes,0
CUST000598,23.0,Male,1.0,Sedan,2,38,507.3,9,1,1,553.85,Yes,0
CUST000599,29.0,Female,7.0,Truck,15,1,514.63,10,1,0,596.44,Yes,0
CUST000600,58.0,Female,26.0,Hatchback,5,13,461.69,1,0,0,1575.51,No,0
CUST000601,24.0,Male,42.0,SUV,15,9,413.68,7,1,0,225.42,Yes,0
CUST000602,62.0,Male,23.0,Hatchback,6,5,210.29,4,0,1,205.66,Yes,0
CUST000603,47.0,Male,50.0,Sedan,3,7,522.91,4,0,1,2830.74,Yes,0
CUST000604,33.0,Female,5.0,Truck,12,49,417.59,1,0,0,650.45,Yes,0
CUST000605,25.0,Male,10.0,Hatchback,6,47,158.61,6,1,0,38.68,Yes,0
CUST000606,31.0,Female,48.0,Hatchback,2,7,303.22,9,1,0,792.89,Yes,0
CUST000607,65.0,Male,15.0,SUV,2,2,482.6,8,1,0,573.97,Yes,0
CUST000608,37.0,Male,28.0,Hatchback,15,50,368.59,2,0,0,805.2,No,0
CUST000609,45.0,Female,40.0,Truck,12,1,377.21,10,0,0,221.9,No,0
CUST000610,23.0,Male,29.0,Hatchback,3,2,512.98,6,0,0,445.2,No,0
CUST000611,47.0,Female,44.0,SUV,11,39,271.99,10,2,1,812.74,No,0
CUST000612,21.0,Male,6.0,Truck,1,30,365.26,0,0,1,560.25,Yes,0
CUST000613,53.0,Male,15.0,Truck,6,40,186.8,5,0,0,579.36,No,0
CUST000614,20.0,Male,35.0,Sedan,4,25,404.27,9,2,1,908.63,Yes,0
CUST000615,27.0,Female,30.0,Hatchback,8,17,271.64,10,0,0,134.35,Yes,0
CUST000616,55.0,Male,10.0,Sedan,8,37,360.34,7,1,0,521.92,No,0
CUST000617,44.0,Male,18.0,Sedan,0,5,288.08,6,0,1,704.87,Yes,0
CUST000618,35.0,Female,13.0,SUV,12,5,601.96,7,0,0,297.76,Yes,0
CUST000619,62.0,Male,14.0,Hatchback,15,39,384.39,1,0,0,99.83,No,0
CUST000620,28.0,Male,7.0,SUV,12,23,485.98,2,1,0,216.73,Yes,0
CUST000621,53.0,Female,11.0,Sedan,11,40,444.11,5,2,1,892.36,Yes,0
CUST000622,57.0,Female,42.0,SUV,9,17,534.23,5,1,0,262.18,No,0
CUST000623,52.0,Male,23.0,Hatchback,1,17,368.07,1,0,0,1848.5,Yes,0
CUST000624,61.0,Female,37.0,SUV,3,45,343.81,0,1,0,103.04,No,0
CUST000625,,Female,,Sedan,4,5,,3,0,0,,,1
